DOI,Ecosystem,Taxonomic,System,Predictive,Global Change Driver,Global Change,TOS,Filter,# of reproductive cycles per individual,# of reproductive organs per year and individual,% of time spent moving,% stationary position,% time displaying,% water content,13C isotope ratio,quantity of longitudinal cuticle furrows,ability to fix atmospheric nitrogen,ability to fix N,ability to spread with many close ramets,ability to survive desciation,absence of silica demand,accelerators,active dispersal,activity duration,activity hours,activity rate,adaptable life cycle,adult ability to exit,adult body size,adult diet,adult drift,adult female survival rate,adult flight period,adult flying strength,adult habitat,adult life stages,adult longevity,adult mobility,adult persistence,adult survival,aerotopes,aerotypes,affinity to different freshwater bodies,age,age at first flowering,age at first maturity,age at first reproduction,age at maturity,age at sex change.,age at sexual maturity,aggression,aggression to conspecifics,agility,air breathers,akinetes,algal quality,allocation to roots vs shoots,altitudinal preferences,AMBI ecological group,ammonia excretion rate,amount of nectar,amount of subcutaneous fat,anaerobic tolerance,anal fin height,and ability to enter brackish waters,angle of mouth in realtion to lateral line,annual frequency of reporudction,ant length,anterior barbel length,anterior eye position,anther exposure,antipredator behaviour,anurophagy,aperature,apparent distance,aquatic developmental stage,aquatic or terrestrial egg deposition,area-based stomatal conductance,area independent stomatal index,area of cauline leaf,arginine kinase activity,aril presence,armoring,arrival from migration,asexual reproduction,ash,aspect ratio of pectoral fin,assimilating organ,assimilation efficiency,attachement to substrate,autochory,av leaf C/N ratio,average and max diameters of 100 xylem vessels,average bill culmen length,average body size of females,average body width,average hand-wing index.,average head width,average leaf area,average seed mass,B weight,backbone,basal area,basal plate structural overlap,base,base temperature for germination,bathymetric distribution,beak bloom,beak length,beam circumference,beam length,behaviour,behavioural stereotypy,behavioural syndrome,benthic exposure,benthic lifestyle,bill gape,bill length,bill width,biogeographic position,biogeographic region,biomass,bioturbation,bloom duration,body colour luminance,body compression index,body condition,body depth,body depth at the level of the pectoral fin insertion,body dry mass,body fat%,body flexibility,body form,body length,body position,body section area,body shape,body size,body size:mass ratio,Body standard length,body transverse shape,body velocity,body volume,body zie,brain size to body mass ratio,branch dieback,branching type,breadth of braincase,breeding activity,breeding season,breeding system,broad habitat preference,brood number,brooding,brow tine length,bull curavture,buoyance,buoyancy,burst swimming speed,C body concentration,C concentration,C isotope ratio,C:N ratio,C:N ratio of the leaves,C13,C13 isotopic composition,Ca%,cacheing behaviour,canopy height,capacity for lateral spread,capacity to self-fertilize,carapace length,carb stoarage in root,carb structure in long tap root,carb structure in step,carbon,carbon isotope ratio,carbon isotope ratios of leaves,carcass use efficiency,caudal fin aspect ratio,caudal fin shape,caudal peducle dpeth,caudal peduncle depth,caudal peduncle throttling,caudal peduncle width,cell biovolumn,cell shape,chemical structural-compositional similarity,chemical tolerance,chick provisioning mode,chl a b anc total concentrations,chlorophyll a:b ratio,chlorophyll b,circumperineal coloration,cleistogamy,cleptoparasitc,climate change tolerance,clinger,clonaity,clonal growth organs,clonality,clonality or vegetative reproduction,clutches per year,clypeus length,CO2 assimilation rate,coat water permeability,cohort production interval,cold stratification required,cold tolerance,coleoptile tissue density,collective foraging strategy,colonization,colonization ability,colony formation,colony size,colour patterning,competition sensitive traits,concentration of C,concentration of N,concentration of oenothein A,concentration of oenothein B,congeneric invasive,conservation status,construction costs,consumer competition range,consumer competition strength,consumer conversion efficiency,consumer density independent death rate,consumer dispersal range,conversion efficiency,cooperative breeder,corolla aperature,corolla area,corolla depth,corolla length,corolla width,corona type,cortisol concentrations,critical thermal maximum,crown area,crown cover,crown leaf area index,crown length,crown plasticity,crown radius,crown width,crown witdth,crushing strength,crypsis,crypticity,CSR strategy,Cu,cuadal fin aspect ratio,current adaptation,current pref,current preference,current velocity,current velocity preference,curvature,cycles per year,date of first flowering,deciduouness,defence mechanism,defence syndrome,degree of arboreality,degree of crypticity,degree of rheophily,degree of water dependence,demand for silica,density,depth of nectar tube,depth of nectar tubes,depth preference,descendants per cycle,desiccation resistance,dessication tolerance,development,development of defensive structure,development strongly linked to environmental temperature,developmental time,DGH,diameter of cone,diaspore form,diaspore length,diaspore morphology,diaspore size,diaspore type,diaspore width,diatom guild,dicliny,diel migration,diet,diet specialization,dietary breadth,dietary preference category,dietary similarity,dietary specialization,difference in movement in the face of a predator,differentiated teeth,digging,dioecious,diploid,disapore shape,dispersal ability,dispersal capacity,dispersal distance,dispersal factor,dispersal method,dispersal mode traits,display size of flowers,displays per minute,dissemination potential,distance bottom of head-mouth,distance to nearest riparian zone,distance tranvelled with current or distance travelled against current,distribution of black setae on the abdominal sternites,distribution range (km2): Range,disturbance sensitive traits,disturbance tolerance,diurnality,dive depth,dive time,diving capability,dormancy,dorsal fin height,dorsal fin shape,dorsal spine length,dorsoventral pigmentation gradient,drift,drift distance,drift propensity,drifting propensity,drought resistance,drought tolerance,duration,duration of breeding season,duration of flight season,duration of juvenile stage,dysochory,echolocation,ecological breadth,ecological specialisation,economic importance,effect of dormancy loss treatment on base germination temperature,egg deposition preference,egg diameter,egg mass,ellenberg's value for salt tolerance,ellenburg indicator values,ellenburg indicators for light,embryo type,embryo:seed,emergence calendar,emergence timing,energy allocation,energy density,energy expenditure proxies,energy value,epidermis smoothness,epidermis thickness,epizoochory,erectness,escape behaviour,escape technique,escape velocity,establishment strategy,evenness root mass,exit temporarily,exofeeding,exoskeleton,expenditure per progeny,exploration,exposure tolerance,expression of molecular weight heat shock protein following heat stress,eye diameter,eye position,eye size,eye size to body size ratio,fat,Fe,Fe weight,fecundicity,fecundity,fecundity per female per spawning season,feeding characteristics,feeding guild,feeding habit,feeding mode of adults,feeding mode of larvae,female age at maturation,female dispersal,fertility system,fiber,fibrouses,filled seeds per capitulum,filtration type,fine-root C:N mass ratio,fine-root carbon content,fine-root N content,fineness coeffcient,fineness ratio,fins area ratio,first month of flowering,flank-stripe pattern,Flatenning of clitellum,flattened and with two or more life stages outside the stream,fleshy lip thickness,flight feather moult status,flight period duration,floating leaf,floral colour,floral fragrance,floral scent,floral specialization,floral symmetry,flow velocity,flower-influorescence symmetry,flower depth,flower duration,flower inclination,flower pollinator,flower sexuality,flower shape,flowering duration,flowering length,flowering onset,flowering period,flowering period end,flowering period length,flowering period start,flowering range,flowering season,flowers per inflorescence,flowers per infloresences,foliage C:N ratio,foliage persistence,foliar C-13,foliar C:N ratio,foliar carbon,foliar lignin percentage,foliar N15 composition,food relocation behaviour,food transport strategy,food types,foraging behaviour,foraging efficiency,foraging location,foraging rate,foraging specialization,foraging stratum,foraging substrate,foraging territory size,forb,forb dependence,form of attachment,form of growth,formation of chains,forms a three dimensional structure,fractional size,free swimming,frequency range,fresh leaf mass,frontal surface,fruit dehiscence,fruit diameter,fruit length,fruit mass,fruit number,fruit size and diameter,fruit type,fruit width,function,function feeding group,functional feeding groups,functional group,functional niche,gall size,game fished,gape width,general activity,general mobility,generation time,generations a year,geographical distribution,geogrpahic affinity,geomorphology preference,germination,germination onset,germination phenology,germination proportion,germination rate,germination synchrony,gill raker length,gill raker profile,girth at breast height,gleaning,glossa length,gonad mass,grasses,grazing,grazing rate,greatest axial linear dimension,greatest length of skull,gregariousness,ground nesting,ground vegetation,group size,growth,growth form,growth rate,growth rate in disturbed plots,growth rings,gut length,gut type,habit,habitat casification,habitat degredation,habitat needs,habitat quality required,habitat specialization,habitat structure,habitat use,hairiness,hariness,hatching date,head-body length,head depth,head length,head size & shape,heat requirement,height plasticity,height to crown base,hemicellulose %,hermaphroditism,heterocysts,heterodiaspory,hibernation form,hide behaviour,high adult mobility,high leaf concentration of nitrogen,highly diverse immature forms,highly unsaturated fatty acid content,historic range limit,home range,home range area,horizontal position,host mortality,host specificity,how many eggs per site,human population density within each species range,humidity requirement,hunting strategy,hydraulic preference,hydrothermal time,individual leaf area,individual volume,inflorescence capitulum,inflorescence spike,initial root mass,inquiline nesting,insect adult longevity,insect predators,instar size,integument type,intercellular CO2 concentration,interocular distance,intestinal diameter,intracellular gas vesicles,intraspecific density,inundation resistance,inundation tolerance,invaded ecosystem,invasive elsewhere,investments in phototrophy,iron sensitivity as percent of relative growth rate,isotope ratios,IUCN listing,K content,kind of breeding water body,kipp's distance,known hybrids,labral fan ray width,laminar dissection,laminar morphology,laminar thickness,laminar total chlorophyll,laminar toughness,larva feeding method,larval activity,larval diet,larval dispersal,larval escape behaviour,larval food preference,larval microhabitat,larval size,lateral plate number,lateral plate position,lateral plate structural overlap,lateral spread,lateral spread rate,lateralization during display,latex,LDMC,leadership,leaf area,leaf area:perimeter ratio,leaf C,leaf C content,leaf C dry mah percentage,leaf C:N,leaf C:N mass ratio,leaf C:N ratio,leaf carbon isotopic discrimination,leaf carbon isotopic ratio,leaf carbon per mass,leaf concentrations of Cd,leaf concentrations of Zn,leaf conductivity,leaf deciduousness,leaf density,leaf dimension,leaf dry-matter content,leaf duration,leaf economics,leaf habit of woody species,leaf habitat,leaf height,leaf K content,leaf length,leaf length/width ratio,leaf lengths,leaf life span,leaf lifespan,leaf lobation,leaf mass fraction,leaf mass ratio,leaf mass/area,leaf N content,leaf N isotopic ratio,leaf N per mass,leaf N:P ratio,leaf N15 composition,leaf nitrogen and phosphorus concentration,leaf nitrogen content per unit area,leaf P content,leaf phosphorus conctent,leaf photosynthetic energy use efficiency,leaf projected area,leaf pulvination,leaf resistance to traction,leaf S,leaf shape,leaf size,leaf slenderness,leaf succlence,leaf surface texture,leaf tensile strength,leaf texture,leaf thickness,leaf tomentosity,leaf toughness,leaf unit area,leaf water concentration,leaf water potential,leaf width,leaf widths,length,length-at-age,length at maturation,length at widest point,length of breeding season,length of hind femur,length of hind foot,length of mandibles,length of mandibular tooth row,length of maxillary tooth row,length of min juvenile period,length of spawning season,length of the femur,length of the femur of front legs,length of the femur of hind legs,length of the femur of middle legs,length of tibia in hind leg,life-cycle length,life cycle,life cycle length,life cycle strategy,life expectancy,life form,life form classification,life history,life history parameters,life span,light condition,light requirement for germination,likelihood of survival to adulthood,limb traits,linear distance between the base of the discal cell and the intersection of vein R5 with the wing margin as a proxy for adult dispersal capacity,lipid body concentration,lipid content,litter N,litter P,litter production,locomotion,locomotion and substrate relation,locomotion type,locomotion velocity,locomotor activity,locomotor propulsion mechanism,locomotory organs,locomotory traits,longest body depth,longest toe on the hindlimb,longevity,longitudinal distribution,lower jaw length,lower jaw opening displacement advantage,lower tooth row angle,lower tooth row length,macrohabitat,main dispersal modes,main feeding behaviour,main feeding guild,main foraging period,male combat,male size at maturity,mandible thickness,mandible width,mandicle incisor process curavture,mass,mass allometry,mass based root nitrogen content,mass of underground reserves,maternal care,mating success,matrix use,maturation,mature number of oocytes,max acceleration,max adult size,max and min forewing length,max body size,max canopy height,max cone length,max crawling rate,max eye diameter,max height at maturity,max length,max linear dimension for volume,max population growth,max recorded body size,max response speed,max seed wing length,max species height,max total length,max veg meight,max vegetative height,max weight,max width,maximal rate of oxygen consumption,maximal shell size,maximum carboxylation rate at 25 degrees C,maximum electron transport rate at 25 degrees C,maximum fecundity,maximum projected tree crown area,mean area of a leaf,mean bill size,mean body length,mean body mass,mean clutch size,mean dry biomass,mean fecundity in the first gonotrophic cycle,mean latitude of observations,mean leaf length,mean leaf N conc,mean number of feeding bouts required to take a blood meal,mean rank of openness,mean response speed,mean seed mass,measure of bib size,median development time,melanism,metabolic potential,metabolic rate,metabolic type,metabolite composition,metacarpus on the forelimb,metatarsus on the hindlimb,method of locomotion,Mg%,miclage production,micro-spatial prefernce,microhabitat,microhabitat association,microhabitat preference,microhabitat type,microhabitat use,migrant,migration,migration method,migration pattern,migratory,migratory patterns,min height,min space requirement,minimum height,minimum incubation days,minimum leaf water potential,minimum reproductive age,mitospore,mixotrophy,Mn,Mn weight,mobility speed,modal clutch size,mode of reproduction,mode of seed storage,moisture,moisture level,moisture sue,moisture tolerance,morphological defense,morphology,morphospace,mortality during egg stage,mortality rate,mortality rate in undisturbed plots,mouth depth,mouth height,mouth position,mouth protrusion,movement behaviour,movement method,movement type,mucilage,mucilage absence,mud association,muscle lipid content,muscle mitochondrial density,mycorrhizal association,mycorrhizal frequency,N-15 delta isotopic compostition,N concentration,N contents,N fixation,N isotope composition,N per unit leaf area,N uptake,N/area,N:P body ratio,N:P ratio,N15%,N2 fixation,native,native breeding range,native latitudinal range,native longitudinal range,native nontarget host,native or non-native,native range size,natural 15N abundance,nectar,nectar splitting,nectar tube length,nest-defence behaviour,nest dispersal,nest height,nest location,nest parasitized by cowbirds,nest predation,nest site selection,nest substrate,nest type,nest types,nesting,nesting habitat,nesting habitat preference,nesting site,nesting type,niche breadth,niche partitioning,nitrate,nitrogen per unit leaf mass,nitrogenous fixation,nocturnal activity,nocturnality,nocturnally active,non-native plant life-form,non leguminous forbs,nontarget effects,northern most breeding latitude,number of breeding pairs,number of broods,number of broods per season,number of denticle rows,number of epiphytes per tree,number of host plant families used,number of incubaytion days,number of introductions,number of lamellae on the toe pad,number of litters per year,number of lower teeth,number of months active by year,number of moves per minute,number of native congners,number of nests,number of nests per colony,number of queens,number of rossette leaves,number of seeds,number of segments,number of spawning events per year,number of stems,number of teeth on lower mandibular,nutrient acquisition,nutrient uptake parameters,nutritional mode,nutritional requirements,offspring size,oil content,onset of flowering,onset of flowering date,onset of reproduction,oocyte diameter,oral disk length,oral disk width,oral gape axis,oral gape diameter,oral gape shape,oral gape/body area ratio,ordour,organism type,orientation,orientation of the corolla,origin,ornithochorty,other native enemeies present,Other vegetation,ovary length,overwintering,overwintering stage,overwintering stages,oxidative capacity of phenolics,oxygen requirement,oxygen tolerance,P concentration,patch detection time,pathenogenesis,pathenogenesis known,pathogen community,pecisl reduction,pectoral fin height,pectoral fin length,pelvic fin position,percent of emergence per year from seedbank,percentage of tank basal area covered,percentage of time,percentage of time being active,perennial,perforation plates,peroth color,persistetence,personality,petiole length,pH tolerance,phagotrophy,phenology,phlorotannin concentrations,phosphorus,photobiont partner,photophores,photosynthetic pathway,photosynthetic rate,physiology,pigment fluoresence,pigment packaging,pigmentation,pilosity,pistil length,plant height,plant maximum meight at maturity,plant phenology,plant regeneration strategy,plant size,plant width,plasticity,plastron length,PLD,pleopod beat rate,ploidy,pointedness of wing,poison,pole-most latitudinal rnage,pollen carrying structure,pollen volume per flower,pollination,pollination mode,pollination type,position of crop,position of female pores,position of male pores,position of ovary,position of the heart,potential # of descendents per reproductive cycel,potential fecundity,potential for long distance dispersal,potential for regeneration of an individual,potential number of cycles per year,potential number of reproduction cycles per year,potential plant height,potential size,potentially mineralizable N,pouncing,predation,predatory habits,preference for benthic vs. pelagic habitats,preferred substrate position,preferred substrate type,presence of calciferous gland,presence of trichomes,prey preference,prey searching strategy,prey size,primary dispersal mechanism,primary dispersal mode,primary forest dependence,primary habitat,proboscid width,proboscis length,process of N capture,prognathism,propensity to intentionally drift,proportion of aborted seeds,proportion of medium-seeded annuals,proportion of metamorphic phenotypes,proportion of small-seeded annuals,proportion of species diet comprising vertebrate prey,protective features,puberculum presence,pulp dry weight,pulp macronutrient,pulp mass per individual seed,pursuit,quantity of mucus,ramet size,range shift pressure,range size,range stability over time,rate sum,raunkaar's Life form,ray height,ray width,re-sprout,re-sprouter,re-sprouting,regeneration potential,relative adult mobility,relative area of pectoral fin,relative clutch mass,relative cuadal size,relative diameter of nares,relative dpeth,relative eye length,relative eye position,relative gape size,relative head size,relative leg length,relative limb length,relative offspring size,relative surface area of mouth protrusion,relative wing size,relative yield,reophily,reproduction allocation,reproduction habitat,reproduction type,reproductive allotment by females,reproductive effort,reproductive frequency,reproductive height,reproductive investment,reproductive lifespan,reproductive maturity,reproductive mode,reproductive mode and fecundity,reproductive plant height,reproductive potential,reproductive strategy,reproductive technique,reproductive type,reprouductive guild,repsonse to patch size,reserve type,resistant life stages,resistence elements,resistence forms,resource competition strength,respiration mode,response duration,response latency,response to edge,resprout ability,reversed sexual dimorphism,reynolds associations,rheophily,rheophily habitat,risk of predation,RM,rocky habitat,role in epibiosis,role in sediment engineering,root,root branching,root C content,root C:N ratio,root carbon,root conentrations of Al,root conentrations of C,root conentrations of Ca,root conentrations of Co,root conentrations of Cu,root conentrations of Fe,root conentrations of K,root conentrations of Mn,root conentrations of S,root conentrations of Zn,root density,root depth,root diameter,root diemnsion,root dry matter content,root nitrogen,root P concentration,root RTD,root tip size,rooting depth,rostrum,rostrum length,RP,salinity tolerance,salinity tolerane,saprobity,sapwood-specific hydraulic conductivity,saturated height,scale density,scape length,scent emission per plant per hour,scleromorphy,sculturing,search rate,searching efficiency,season of flowering,seasonal activity,seasonal leaf shedding,seasonal migration,seed abundance,seed bank,seed bank persistence,seed banking,seed coat thickness,seed dispersal,seed dispersal mode,seed dispersal potential,seed dispersal vector,seed dormancy,seed dormancy breaking,seed dry weight,seed length to width ratio,seed length:width,seed mass,seed N concentration,seed output,seed protein,seed shape,seed shedding,seed size,seed spread rate,seed surface structure,seed wet weight,seed width,seeder,seedling relative growth rate,seeds dispersal,seeds initiated per capitulum,seeds per fruit,sense-related organs,sensory organ,septum thickness,seral stage association,sex ratio,sexual chromatism,shading,shading preference,shape of brown mark on genae,shell aspect ratio,shell constitution,shell ornamentation,shell size,shields affected survival,shifts of feeding behaviour relative to plant traits,shoot root ratio,Si%,silica walls,siliceous exoskeletons,size at age,size at maturity,size class,size dimorophism,Size of clitellum,size of home range,size of male pores,size of offspring,skull height,sleep behaviour,slenderness,slope of the power regression between tree height and diameter,smallest size of mature female sample,snout,snout-to-vent length,snout-vent length,snout angle,sociability,social behaviour,social status,solitary colony formation,soluble C,somatic wet mass of gonads,somatic wet mass of viscera,sonsumer dispersal rate,space use,spawning frequency,spawning habitat preference,spawning location,spawning mechanism,spawning period,spawning temperature,spawning time,specialization to wetlands,species behaviour,species insularity,species population density,species status,specific density,specific growth rates,specific leaf weight,specific root density,spectral reflectance,spine,spinescence,spininess,spinosity,SRL,SSD,stable isotope,stable isotope mean of C values,stable isotope mean of N values,stage-based survival,stamen length,standard length,standing height,stem tissue density,stem wood specific gravity,stomach diameter,stomatal area,stomatal density,stomatal length,stratum of hunting,stream size affinity,strength,stress tolerance,stretched height,structural complexity of hunting habitat,subsequent morphospace,substrate,substrate affinity,substrate preferences,substratum,success of establishment,suction index,sugar profile,support fraction,surface,survival,survival of dry period,survival rates,survivorship,survivorship year to year,susceptibility to insecticide,susceptible to pests,sustainable swimming speed,SVL,SVMP activity,swim factor,swimming ability,swimming antennae length ratio to body size,swimming factor,swimming speed,swimming type,symbiotic zooxanthellae associations,synchronization of adult mergernce,synchronization of juvenile development,syncronization of emergence,tail compression index,tail:body ratio,target family,tarsus,tarsus length,temperature for growth,terminal velocity,terrestrial ancestors,territory density,territory size,the number of generations per year,the number of invaded countries: Invcountry_Max,the number of subspecies,thorax length,thornines,tibia,time of first flowering,time spent outside of refuge,time to consume new food,timing of foraging season,tolerance to silt,topographic heterogeneity,total aboveground biomass,total body mass,total carotenoids,total cholorphyll,total distance moved,total height,total leaf area of a twig:twig cross-sectional area,total leaf N concentration,total longevity,total phenolics,total secondary metabolite richness,total seed mass,total sugars,toughness,track length,transmission coefficient of the opercular four-bar,transpiration rate,transversal distribution,tree cavities,tree guild,trophi shape,Trophic Breadth,trophic group,trophic guild,trophic impact,trophic redundancy,trunk slenderness,trunk xylem density,tube length,tuber,type of clonality,type of oviposition,type of raft habitat generalization,typical number of broods,upper tooth row length,use of silica in cell walls,using rafts,vacuoles,variablility of habitat use,vector-matching,veg height,vegetation type,vegetative height,vegetative regeneration,vegetative spread,vegetative state,vessel arrangement,vessel density,vessel groupings,viable seeds per plant,virulence,visibility of dorsal pore,vision ability,vocalization peak frequency,volume,walking speed,water flow preference,water potential at which 50% stem conductivity is lost,water requirements,water vegetation,waterlogging tolerance,wax-coating,weaning age,web building behaviour,wet weight ratio of pulp to seed,whole fruit to width ratio,width,width at the widest point,width of mandibles,width of nectar tubes,width of necular tube,wing area,wing area per thorax volume,wing aspect ratio,wing condition,wing development,wing length,wing pointedness,wing shape,wing size,wing tip index,wing width,wings,wood specific gravity,woody,woody vs. herbaceous,worker body size,worker polymorphism,worker size,xanthophylls,yield,Zc,Zn weight,zoochoric dispersal,zoogeographical group
10.1002/ajp.22374,Terrestrial,Vertebrate,Tropical Rainforest,0,0,no,Observational,Fundamental,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
