"","DOI","Ecosystem","Taxonomic","Taxonomic Group","System","TOS","Filter","Predictive","Global Change Driver","Global Change","# of eggs or live young","# of reproductive cycles per year","# of reproductive organs per year and individual","% of time spent moving","% stationary position","% time displaying","% water content","13C isotope ratio","quantity of longitudinal cuticle furrows","ability to fix atmospheric nitrogen","ability to fix N","ability to spread with many close ramets","above ground biomass","abundance","acidic tolerance","activity","activity duration","activity level","activity timing","adaptation to anoxic conditions","adult body length","adult depth range","adult dispersal","adult drift","adult female survival rate","adult flight period","adult flying strength","adult life span","adult life stages","adult mass","adult mobility","adult size","aerodynamic index","aerotopes","aerotypes","after-ripening","age at first breeding","age at first flowering","age at first maturity","age at maturation","age at maturity","age at sex change.","aggregation size","aggression","aggression to conspecifics","air-dried 1000 seed weight","air sacs","akinetes","algal quality","altitudinal affinity","altitudinal preferences","ambush predation","amount of energy stocked in larval development","amount of nectar","amount of suitable habitat required for successful settlement in a patch","anaerobic tolerance","anal fin length","anemochory","annual fecundity","annual survival","antennal to body length ratio","anterior barbel length","antero posterior pigmentation gradient","anti-predator aggregation behaviour of prey","antipredator strategy","anurophagy","apparent consumption rate","aprical tooth length","aquatic developmental stage","area-based leaf N","area-based stomatal conductance","area independent stomatal index","area of cauline leaf","arginine kinase activity","aril presence","armoring","ascending process height","asexual reproduction","aspect ratio of caudal fin","aspect ratio of pectoral fin","assimilating organ","attachement to soil or substrate","attack rate","autochory","av leaf C/N ratio","average and max diameters of 100 xylem vessels","average body length","average body size of females","average fecundity","average hand-wing index.","average head width","average natural morality","average speed","B weight","bark thickness","basal area","basal plate structural overlap","base temperature","base water potential","bathymetric distribution","beak height","beak shape","beam circumference","beam length","behavioural guild","behavioural stereotypy","behavioural syndrome","benthic exposure","benthic lifestyle","bill gape","bill length","bill width","biogeographic position","biological form","biomass","birth rate","body-to-wing-size parameter","body colour luminance","body compression index","body condition","body depth","body depth/width ratio","body dry mass","body fat%","body flexibility","body form","body mass","body protein%","body section shape","body shape","body size","body size:mass ratio","body transversal surface","body transverse shape","body velocity","body width","brain size","brain size to body mass ratio","branch dieback","branching type","breeding","breeding range size","breeding success","broad-leaf","broad habitat preference","brood size","brooding","buds","bull curavture","buoyance","buoyancy","burst swimming speed","C body concentration","C isotope composition","C isotope ratio","C:N ratio","C:N ratio of the leaves","C13","C13 isotopic composition","Ca%","canopy arch","canopy water content","capacity for lateral spread","capture tools","carapace length","carb stoarage in root","carb structure in long tap root","carb structure in step","carbon","carbon isotope ratio","carbon isotope ratios of leaves","carotenoids","caudal fin length","caudal fin shape","caudal peducle dpeth","caudal peduncle length","caudal peduncle throttling","ceiling temperatures","cell biovolumn","chemical defnese","chemical structural-compositional similarity","chemical tolerance","chitin","chl a b anc total concentrations","chlorophyll a:b ratio","cibrissae","cleaning behaviour","cleistogamy","cleptoparasitc","climatic zone inhabited","clinger","clonaity","clonal strategy","clonality","clutch size","clutches per year","clypeus length","coat chemical content","coat water permeability","cohort production interval","cold stratification required","cold tolerance","coleoptile tissue density","collective foraging strategy","colonization","colonization rates","colony growth form","colour pattern","competition ability","concentration N in leaves","concentration of C","concentration of N","concentration of oenothein A","confamilial invasive","congeneric invasive","conservation status","construction costs","consumer competition range","consumer competition strength","consumer conversion efficiency","consumer density independent death rate","consumer dispersal range","conversion efficiency","coricosterone stress responsiveness","corolla aperature","corolla area","corolla diameter","corolla length","corolla width","coronet circumference","cosexual","cross-sectional diameter","crown area","crown cover","crown leaf area index","crown length","crown plasticity","crown radius","crown width","crown witdth","crushing strength","crypsis","crypticity","CSR strategy","Cu","cuadal fin aspect ratio","current adaptation","current pref","current realized niche occupancy","current velocity","current velocity preferences","cycles per individual","dangerous to humans","death rate","defence behaviour","defence mechanism","degree in which species are associated with submerged plants","degree of arboreality","degree of flattening of the posterior body","degree of summertime activity","degree of water dependence","demand for silica","depth","depth of nectar tube","depth of nectar tubes","depth range","descendants per cycle","dessication-protected eggs","detection distance","development","development speed","developmental flexibility","developmental time","diameter at breast height","diaspore colour","diaspore form","diaspore length","diaspore morphology","diaspore size","diaspore type","diaspore width","dichromatism","dicliny","diel migration","diet breadth","diet specialization","dietary composition","dietary preference category","dietary similarity","dietary specialization","difference in movement in the face of a predator","differentiated teeth","digging","dioecious","direction of expansion","disapore shape","dispersal ability","dispersal capacity","dispersal distance","dispersal mechanism","dispersal method","dispersule diameter","display size of flowers","dissemination","distance between the insertion of pectoral fin and the bottom of the body","distance moved with current","distance to nearest riparian zone","distribution","distribution of black setae on the abdominal sternites","distribution region","disturbance sensitivity","disturbance tolerance","diurnality","dive depth","dive time","dominant pigment type","dorsal colour pattern","dorsal fin length","dorsal fin shape","dorsovental position of setae","dorsoventral pigmentation gradient","drift","drift distance","drift propensity","drifting propensity","drought resistance","dry weight ratios of pulp to seed","duration of adult flight period","duration of development","duration of flowering stage","duration of seed maturation stage","ease of access to nectar","eco-morphology","ecological range","ecomorphology groups","ecosystem preference","efficiency of PSII","egg deposition preference","egg diapause","elevation of habitat","ellenberg's value for salt tolerance","ellenburg indicator values","ellenburg indicators for N","embryo type","emergence","emergence calendar","endozoochory","energy allocation","energy density","energy requirements","environmental cue for reproduction","epidermis smoothness","epidermis thickness","epizoochory","erectness","escape behaviour","escape technique","escape velocity","evenness root length","existence of a mechanism of long-distance dispersal","exit temporarily","exofeeding","exoskeleton","expenditure per progeny","exposure of diaspores","exposure tolerance","exudates","eye diameter","eye position","eye size","farmland breeding habitat","fat","Fe","Fe weight","fecundicity","fecundity","fecundity per female per spawning season","feeding diet","feeding guild","feeding method","feeding mode of adults","feeding rate","female body mass","femur width","fertility system","fiber","fibrouses","filled seeds per capitulum","filtration type","fine-root C:N mass ratio","fine-root carbon content","fine-root N content","fineness coeffcient","fins area","fire tolerance","flagella","flank-stripe pattern","Flatenning of clitellum","fleshy fruit","flight feather length","flight period","flight period duration","floating leaf","floral colour","floral fragrance","floral scent bouquet","floral specialization","floral units","flow velocity","flower colour","flower depth","flower duration","flower inclination","flower sex","flower sexuality","flowering date","flowering end","flowering month flowering duration","flowering onset","flowering period","flowering period end","flowering period length","flowering phenology","flowering range","flowering time tracking","flowers per inflorescence","foliage","foliage C:N ratio","foliage structure","foliar C-13","foliar C13 composition","foliar K","foliar N","food preferences","food sources","food transport strategy","foraging action rate","foraging distance","foraging height","foraging method","foraging rate","foraging strategies","foraging stratum","foraging substrate","foraging territory size","forb","form of adherence to the substrate","form of attachment","form of growth","formation of colonies","forms a three dimensional structure","fractional size","free swimming","frequency range","fresh leaf mass","fruit colour","fruit dehiscence","fruit diameter","fruit length:width","fruit maturity","fruit size","fruit size and diameter","fruit types","fruit width","function","functional feeding group","functional feeding groups","functional group","functional response to interspecific competition","gall size","game fished","gemination onset","general activity","generation number","generation time","geographic range size","geographical range size","geogrpahic affinity","germinability","germination","germination onset","germination phenology","germination proportion","germination rate","gill arch resistance","gill raker length","gill raker profile","glandular lip epithelium","global distribution","glossa length","grass height","grasses","grazing","grazing rate","greatest axial linear dimension","greatest length of skull","grimes plant strategies","ground nesting","group foraging strategy","growing season","growth","growth morphology","growth rate","growth rates","gut content","gut thickness","gut type","habitat availability","habitat casification","habitat generalist","habitat preferences","habitat specialist","habitat stratum","habitat structure","hair density","hardiness zone min","hariness","head","head angle","head height","head or inflorescence catkin","head width to body size ratio","height of ventral fin","height plasticity","hemerochory","herd size","hermaphroditism","heterocysts","heterodiaspory","hibernation form","hide behaviour","high adult mobility","high leaf concentration of nitrogen","highly diverse immature forms","highly unsaturated fatty acid content","historic range limit","home range","horizontal habitat","horizontal position","host mortality","host stages attacked","how many eggs per site","humicolous","hunting mode","hydathodes","hydric limit","individual foraging strategy","individual leaf area","indusium","inflorescence colour","inflorescence type","initial root mass","inquiline nesting","insect adult longevity","insect specialists","insularity","interaction strength","interoccular distance","interorbital distance","intestinal diameter","intracellular gas vesicles","intrinisic water use efficiency","inundation resistance","inundation tolerance","invaded ecosystem","Invertebrates","investments in phototrophy","isoprene gas emission","isotope ratios","juvenile survival rate","K content","kind of breeding water body","kipp's distance","known hybrids","lamina thickness","laminar dissection","laminar morphology","laminar thickness","laminar total chlorophyll","large hemirosette close to the ground","larva feeding method","larval colouration","larval diet","larval dispersal distance","larval food dependence on nitrogen","larval longevity","larval microhabitat","lateral distribution","lateral plate number","lateral plate position","lateral preference","lateral spread","lateral spread rate","lateralization during display","latitude overlap with Taiwan","LDMC","leaf angle","leaf area ratio","leaf aspect ratio","leaf C","leaf C content","leaf C isotope ratio","leaf C:N","leaf C:N mass ratio","leaf carbon concentration","leaf carbon isotopic discrimination","leaf carbon mass per unit area","leaf compoundness","leaf concentrations of Pb","leaf concentrations of Zn","leaf content %","leaf deciduousness","leaf density","leaf distribution","leaf dry weight","leaf duration","leaf fresh weight","leaf habit of woody species","leaf hairiness","leaf K concentration","leaf K content","leaf length","leaf length/width ratio","leaf lengths","leaf life span","leaf lifespan","leaf margin","leaf mass production","leaf mass ratio","leaf N concentration per unit mass","leaf N content per unit mass","leaf N isotopic ratio","leaf N per unit leaf dry mass","leaf N:P ratio","leaf N15 composition","leaf nitrogen and phosphorus concentration","leaf P conconcentration","leaf phosphorus","leaf phosphorus conctent","leaf photosynthetic energy use efficiency","leaf pubescence","leaf pulvination","leaf respiration efficiency","leaf S","leaf shape","leaf size","leaf slenderness","leaf surface","leaf surface texture","leaf tensile strength","leaf texture","leaf tissue density","leaf tomentosity","leaf type","leaf vein density","leaf water content","leaf water potential","leaf width: length ratio","leguminous","length","length-at-age","length at maturity","length at widest point","length of breeding season","length of hind femur","length of hind foot","length of mandibles","length of mandibular tooth row","length of medial edge of annulus on right abdominal scute","length of primary projection","length of spawning season","length of the femur","length of the femur of front legs","length of the femur of hind legs","length of the femur of middle legs","level of movement within area","life-cycle length","life cycle duration","life cycle length","life cycle strategy","life expectancy","life form","life forms","life history","life history strategy","light","light requirement","likelihood of females surviving to blood feed","likelihood of survival to adulthood","limb traits","lipid body concentration","lipid content","litter chemistry","litter P","litter size","locomotion mode","locomotion type","locomotion velocity","locomotor activity","locomotor propulsion mechanism","locomotory organs","log seed mass","longest toe on the forelimb","longest toe on the hindlimb","longevity","longitudinal distribution","lower jaw length","lower jaw opening displacement advantage","lower tooth row angle","lower tooth row length","main activity season","main dispersal modes","main feeding behaviour","main feeding stratum","major biotype","male mate-searching behaviour","mandible length","mandible thickness","mandible width","mandicle incisor process curavture","mass-based leaf nitrogen content","mass based P content","mass based root nitrogen content","mass of underground reserves","mating behaviour","mating success","matrix use","maturation age","maturity degree","max acceleration","max adult size","max body mass","max body width","max canopy height","max cone length","max diameter","max height","max height at maturity","max linear dimension for surface","max plant height","max population growth","max reported fecundity","max seed length","max shell size","max total body length","max tree height","max veg meight","max weed height","max weight","maximal body length","maximal rate of oxygen consumption","maximum canopy height","maximum crawling rate","maximum electron transport rate at 25 degrees C","maximum fecundity","mean adult body mass","mean area of a leaf","mean bill size","mean body length","mean body mass","mean clutch size","mean family age","mean julian flowering date","mean leaf C isotope ratio","mean leaf length","mean mass of a seed","mean number of seeds per fruit","mean rank of openness","mean response speed","mean stream size","measure of bib size","median development time","metabolic pathway","metabolic quotient","metabolic rate","metabolism","metabolite composition","metacarpus on the forelimb","metatarsus on the hindlimb","method of locomotion","Mg%","miclage production","micro-spatial prefernce","microhabitat","microhabitat association","microhabitat preference","microhabitat type","microhabitat use","migrant","migration","migration method","migration pattern","migratory behavior","migratory patterns","min height","mineral traits","minimum height","minimum incubation days","minimum leaf water potential","minimum rooting depth","mitospore","mixotrophy","Mn","mobility between reefs","mobility within reefs","mode of recolonization","mode of reproduction","mode of seed storage","moisture","moisture level","moisture sue","month of start flowering","morphological syndrome","morphometric measures","mortality","mortality during egg stage","mortality rate in disturbed plots","motility","mouth depth","mouth height","mouth position","mouthparts length","movement behaviour","movement rate","movement type","mucilage","mucus secretion","mud association","muscle lipid content","mutualistic behaviour","mycorrhizal association","myelination","N body concentration","N content per unit area","N dry mass percentage","N fixation","N isotope composition","N per unit mass","N uptake","N/area","N:P body ratio","N:P ratio","N15%","natal dispersal distance","native","native breeding range","native latitudinal range","native longitudinal range","native nontarget prey","native provenance","native to north america","nauplii size","nectar concentration","nectar splitting","neonate body mass","nest-defence behaviour","nest form","nest height","nest location","nest parasitized by cowbirds","nest predation","nest site selection","nest substrate","nest type","nest types","nesting behaviour","nesting habitat","nesting placement","nesting site","niche","niche breadth","niche partitioning","nitrogen isotope ratios of leaves","nitrogen per unit leaf mass","nitrogenous fixation","nocturnal activity","nocturnality","non-native","non-native plant life-form","non leguminous forbs","nontarget effects","number of bony lateral plates","number of breeding pairs","number of broods","number of days a chick is fed","number of eggs produced","number of geographical zones","number of host plant families used","number of incubaytion days","number of introductions","number of leaves","number of litters per year","number of lower teeth","number of months active by year","number of moves per minute","number of native congners","number of nests","number of ovules","number of rhizomes or stolon apicies","number of rossette leaves","number of seeds","number of segments","number of spawning events per year","number of stems","number of xylem vessels per mm","nutrient level flowering period","nutrient uptake strategy","nutritional quality","offspring production","offspring size","oil content","onset of flowering","onset of flowering date","onset of reproduction","optimum temperatures","oral disk length","oral disk width","oral gape axis","oral gape position","oral gape surface","orange hue","ordour","organization","orientation","orientation of the corolla","origin","ornithochorty","other native enemeies present","Other vegetation","overgrowth resistance","overwintering forms","overwintering stage","ovovivipary or pasting capsulated eggs on conspecifics","oxidative capacity of phenolics","oxygen requirement","P body concentration","parity","patch detection time","pathenogenesis","pathenogenesis known","peak echolocation frequency","pectoral fin aspect ratio","pectoral fin height","pelvic fin length","percent change in suitable area","percentage of stem as lumen","percentage of tank basal area covered","percentage of time","perennation","perennial","period of production of reproductive organ","peroth color","persistetence","petal width","ph tolerance","pH tolerance","phenolics%","phenology","phlorotannin concentrations","phosphorus efficieincy","photobiont partner","photosynthetic organ colour","photosynthetic pathway of graminoids","physiological traits","physiology","pigment fluoresence","pigment packaging","pigmentation on fish body","pilosity","plant growth","plant life form","plant maximum meight at maturity","plant phenology","plant regeneration strategy","plant vegetative height","plant width","plasticity","plastron length","PLD","pleopod beat rate","ploidy","pointedness of wing","poison","pole-most latitudinal rnage","pollen vector","pollen volume per flower","pollination","pollination syndrome","position of clitellum","position of crop","position of first dorsal pore","position of oral opening","position of seminal vesicles","postorbital length","potential C mineralization","potential fecundity","potential for long distance dispersal","potential no. of reproductive cycels per individual","potential number of cycles per year","potential number of reproduction cycles per year","potential plant height","potential to build up a persistent soil seed bank","potentially mineralizable N","precipitation for growth","predator escape response","predatory habits","preference for benthic vs. pelagic habitats","preferred substrate position","presence of black setae on the abdominal sternites","presence of silica demand","prey handling efficiency","prey preference","prey searching strategy","prey size","primary dispersal mechanism","primary dispersal mode","primary forest dependence","proboscid length","proboscid width","proboscis length","process of N capture","pronotum width","propensity to intentionally drift","proportion of liquid food in diet","proportion of medium-seeded annuals","proportion of seeds in diet","proportion of small-seeded annuals","prostomium","protrusion length","pubescence","pulp dry weight","pulp macronutrient","pupation","pursuit","radius","ramet size","range shift pressure","range size","rate of juvenile development","ratio of leaf areea to dry weight","raunkier's life form","ray height","ray width","re-sprout","re-sprouter","regeneration","relation to substrate","relative adult mobility","relative caudal height","relative clutch mass","relative diameter of eyes","relative diameter of nares","relative dpeth","relative eye length","relative forewing length","relative growth rate plasticity","relative head size","relative leg length","relative mouth size","relative spriacle size","relative width of the tail","relative wing size","relative yield","reproduction","reproduction frequency","reproduction habitat","reproduction type","reproductive allotment by females","reproductive effort","reproductive frequency","reproductive height","reproductive investment","reproductive lifespan","reproductive maturity","reproductive mode","reproductive period","reproductive plant height","reproductive skipping","reproductive strategy","reproductive technique","reproductive type","reprouductive guild","requiring microreduction","resistance to drought","resistant life stages","resistence elements","resource competition range","respiration","response distance","response duration","response to attack","response to edge","resting substrate","reversed sexual dimorphism","reynolds associations","rheophily","rhizome type","risk of predation","RM","rocky habitat","role in epibiosis","role in sediment engineering","root","root branching","root C content","root C:N ratio","root carbon","root conentrations of Al","root conentrations of C","root conentrations of Ca","root conentrations of Co","root conentrations of Cu","root conentrations of Fe","root conentrations of Mg","root conentrations of Ni","root conentrations of S","root conentrations of Zn","root density","root depth","root diameter","root diemnsion","root N concentration","root nitrogen","root porosity","root system depth","root wood specific gravity","rosette types","rostrum","rostrum length","salinity","salinity tolerance","saprobiity","saprobity","sapwood area","saturated height","scale density","scavenging","schooling behaviour","sclerotization","SDMC","search rate","searching efficiency","season of germination","seasonal activity","seasonal leaf shedding","seed","seed abundance","seed bank longevity","seed bank persistence","seed banking","seed coat thickness","seed dispersal","seed dispersal mode","seed dispersal potential","seed dispersal vector","seed dormancy","seed dry mass","seed length","seed length to width ratio","seed longevity","seed mass of the germinule","seed oil","seed production in relation to mature plant biomass","seed protein","seed shape index","seed shedding","seed size","seed spread rate","seed weigth","seed wet weight","seedbank persistence","seedling growth rate","seedling relative growth rate","seeds dispersal","seeds initiated per capitulum","senescence","sense-related organs","sensory organ","septum thickness","sex","sex ratio","shade tolerance","shading","shape factor","shape of brown mark on genae","shell compression","shell constitution","shell shape","shield weight","shields affected survival","shoot height","shoot root ratio","silica requirements","siliceous exoskeleton structures","size","size at maturation","size at maturity","size class","size dimorophism","Size of clitellum","size of home range","size of nephridiopores","skeleton","SLA","sleep behaviour","slminar surface area","small size","smoke requirement","snout","snout-to-vent length","snout–vent length","snout length open","sociability","social grouping","soil proteins","solitary vessel outline","soluble C","somatic wet mass of gonads","somatic wet mass of viscera","sonsumer dispersal rate","spawning date","spawning frequency","spawning habitat preference","spawning location","spawning mode","spawning substrate","spawning temperature","specialist","specialization to wetlands","species behaviour","species insularity","species population density","specific area","specific density","specific growth rates","specific root area","specific stem density","spikiness","spine","spinescence","spininess","sprouting ratio","SRL","SSD","stable isotope","stable isotope mean of C values","stable isotopes","staggered egg hatching","standard dimension of floral display","standard length","stem tissue","stem tissue density","stock-recruit relationship curve slope","stomal density","stomatal area","stomatal density","stratification","stratum of hunting","streamlined and with two or more life stages outside the stream","strength","stress tolerance","stretched height","stump diameter","subsequent morphospace","substrate","substrate preference","substrate preferences","substratum","succulence of leaves or step","suction index","sugar profile","support fraction","surface","survival","survival rate","survival rates","survivorship","survivorship year to year","susceptible to pathogens","susceptible to pests","sustainable swimming speed","SVL","SVMP activity","swim factor","swimming ability","swimming capacity","swimming mode","swimming speed","swimming type","symbiotic zooxanthellae associations","synchronization of adult mergernce","synchronization of juvenile development","syncronization of emergence","tail length","Taiwan resident genus","target system","tarsus and bill length","temp preference","terminal leaf area ratio","terminal velocity","territoriality","territory density","the dimensionality of flowers","the number of generations per year","the number of invaded countries: Invcountry_Max","thickness and tissue density","thorax length","thousand-seed weight","time in the middle of the tank","time of first flowering","time to 50% germination","time when active","tolerance to organic matter enrichment","tooth thickness","topographic heterogeneity","total aboveground biomass","total body mass","total carotenoids","total distance","total flying time","total leaf area","total leaf area of a twig:twig cross-sectional area","total length","total longevity","total phenolics","total secondary metabolite richness","total seed mass","total volumne of tangle webbing","toxin production","transient probability","transparency","transpiration rate","transversal distribution","tree cavities","trichomes","trophi shape","Trophic Breadth","trophic group","trophic guild","trophic level of prey consumed","trunk max height","trunk slenderness","trunk xylem density","tube width","type of clonal growth organs","type of clonality","type of oviposition","typical maximum canopy height","upper tooth row angle","use of multiple habitat types","use of silica in cell walls","using rafts","vacuoles","various carbon hydrates","vector-matching","veg plant height","vegetation type","vegetative height","vegetative reproduction","vegetative spread rate","vessel area","vessel arrangement","vessel density","vessel groupings","vigilance","virulence","visibility of dorsal pore","vision ability","voltinism","volume of liver-free body","water dependence","water potential","water preferences","water surface","water vegetation","waterlogging tolerance","wax-coating","weaning age","wet pulp: seed mass","wet weight ratio of pulp to seed","whole fruit weight","width","width at the widest point","width of mandibles","width of nectar tubes","width of necular tube","wing area","wing area per thorax volume","wing aspect ratio","wing condition","wing development","wing morphology","wing pointedness","wing shape","wing surface","wing tip index","wing width","wood density","woodiness","woody","woody vs. herbaceous","worker body size","worker polymorphism","worker size","xanthophylls","yield","Zc","Zn weight","zoochoric dispersal","zoogeographical group","locomotion and substrate relation total"
"1","10.1002/aqc.1198","Freshwater","Fish","Vertebrate","Lake","Observational","Ecological",0,"Invasion","yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
